tenquan,diachi,rating,item,price
"3 Râu - Gà Rán, Pizza & Trà Sữa - Nguyễn Thái Bình","64 Nguyễn Thái Bình, P. 12, Tân Bình, TP. HCM",4.5,UDON THỊT HEO CAY,68000
"3 Râu - Gà Rán, Pizza & Trà Sữa - Nguyễn Thái Bình","64 Nguyễn Thái Bình, P. 12, Tân Bình, TP. HCM",4.5,UDON XÀO BÒ,87000
"3 Râu - Gà Rán, Pizza & Trà Sữa - Nguyễn Thái Bình","64 Nguyễn Thái Bình, P. 12, Tân Bình, TP. HCM",4.5,Combo Udon bò Trứng,180000
"3 Râu - Gà Rán, Pizza & Trà Sữa - Nguyễn Thái Bình","64 Nguyễn Thái Bình, P. 12, Tân Bình, TP. HCM",4.5,Combo Cơm bò trứng onsen(kèm trà sữa+ sữa chua),130000
"3 Râu - Gà Rán, Pizza & Trà Sữa - Nguyễn Thái Bình","64 Nguyễn Thái Bình, P. 12, Tân Bình, TP. HCM",4.5,RAMEN TRỨNG - XÁ XÍU,85000
"3 Râu - Gà Rán, Pizza & Trà Sữa - Nguyễn Thái Bình","64 Nguyễn Thái Bình, P. 12, Tân Bình, TP. HCM",4.5,RAMEN XÁ XÍU,75000
Thai Market Restaurant - 95 Cao Thắng,"95 Cao Thắng, P. 3, Quận 3, TP. HCM",4.5,Trứng hấp( Chawanmushi),12000
Thai Market Restaurant - 95 Cao Thắng,"95 Cao Thắng, P. 3, Quận 3, TP. HCM",4.5,UDON XÁ XÍU,79000
Thai Market Restaurant - 95 Cao Thắng,"95 Cao Thắng, P. 3, Quận 3, TP. HCM",4.5,UDON TRỘN HEO CAY,75000
Thai Market Restaurant - 95 Cao Thắng,"95 Cao Thắng, P. 3, Quận 3, TP. HCM",4.5,UDON TRỘN MENTAI,63000
Thai Market Restaurant - 95 Cao Thắng,"95 Cao Thắng, P. 3, Quận 3, TP. HCM",4.5,UDON BÒ TRỨNG,79000
Thai Market Restaurant - 95 Cao Thắng,"95 Cao Thắng, P. 3, Quận 3, TP. HCM",4.5,UDON BÒ,34500
Thai Market Restaurant - 95 Cao Thắng,"95 Cao Thắng, P. 3, Quận 3, TP. HCM",4.5,Udon Tomyum,85000
Thai Market Restaurant - 95 Cao Thắng,"95 Cao Thắng, P. 3, Quận 3, TP. HCM",4.5,UDON THỊT HEO CAY,68000
Thai Market Restaurant - 95 Cao Thắng,"95 Cao Thắng, P. 3, Quận 3, TP. HCM",4.5,UDON XÀO BÒ,87000
Thai Market Restaurant - 95 Cao Thắng,"95 Cao Thắng, P. 3, Quận 3, TP. HCM",4.5,Combo Udon bò Trứng,180000
Thai Market Restaurant - 95 Cao Thắng,"95 Cao Thắng, P. 3, Quận 3, TP. HCM",4.5,Combo Cơm bò trứng onsen(kèm trà sữa+ sữa chua),130000
Thai Market Restaurant - 95 Cao Thắng,"95 Cao Thắng, P. 3, Quận 3, TP. HCM",4.5,RAMEN TRỨNG - XÁ XÍU,85000
Thai Market Restaurant - 95 Cao Thắng,"95 Cao Thắng, P. 3, Quận 3, TP. HCM",4.5,RAMEN XÁ XÍU,75000
Heo Quay Tây Bắc - Chợ Bà Chiểu,"339A Bùi Hữu Nghĩa, P. 1, Bình Thạnh, TP. HCM",4.5,Trứng hấp( Chawanmushi),12000
Heo Quay Tây Bắc - Chợ Bà Chiểu,"339A Bùi Hữu Nghĩa, P. 1, Bình Thạnh, TP. HCM",4.5,UDON XÁ XÍU,79000
Heo Quay Tây Bắc - Chợ Bà Chiểu,"339A Bùi Hữu Nghĩa, P. 1, Bình Thạnh, TP. HCM",4.5,UDON TRỘN HEO CAY,75000
Heo Quay Tây Bắc - Chợ Bà Chiểu,"339A Bùi Hữu Nghĩa, P. 1, Bình Thạnh, TP. HCM",4.5,UDON TRỘN MENTAI,63000
Heo Quay Tây Bắc - Chợ Bà Chiểu,"339A Bùi Hữu Nghĩa, P. 1, Bình Thạnh, TP. HCM",4.5,UDON BÒ TRỨNG,79000
Heo Quay Tây Bắc - Chợ Bà Chiểu,"339A Bùi Hữu Nghĩa, P. 1, Bình Thạnh, TP. HCM",4.5,UDON BÒ,34500
Heo Quay Tây Bắc - Chợ Bà Chiểu,"339A Bùi Hữu Nghĩa, P. 1, Bình Thạnh, TP. HCM",4.5,Udon Tomyum,85000
Heo Quay Tây Bắc - Chợ Bà Chiểu,"339A Bùi Hữu Nghĩa, P. 1, Bình Thạnh, TP. HCM",4.5,UDON THỊT HEO CAY,68000
Heo Quay Tây Bắc - Chợ Bà Chiểu,"339A Bùi Hữu Nghĩa, P. 1, Bình Thạnh, TP. HCM",4.5,UDON XÀO BÒ,87000
Heo Quay Tây Bắc - Chợ Bà Chiểu,"339A Bùi Hữu Nghĩa, P. 1, Bình Thạnh, TP. HCM",4.5,Combo Udon bò Trứng,180000
Heo Quay Tây Bắc - Chợ Bà Chiểu,"339A Bùi Hữu Nghĩa, P. 1, Bình Thạnh, TP. HCM",4.5,Combo Cơm bò trứng onsen(kèm trà sữa+ sữa chua),130000
Heo Quay Tây Bắc - Chợ Bà Chiểu,"339A Bùi Hữu Nghĩa, P. 1, Bình Thạnh, TP. HCM",4.5,RAMEN TRỨNG - XÁ XÍU,85000
Heo Quay Tây Bắc - Chợ Bà Chiểu,"339A Bùi Hữu Nghĩa, P. 1, Bình Thạnh, TP. HCM",4.5,RAMEN XÁ XÍU,75000
Bún Bò Hương Thanh - Lạc Long Quân,"212 Lạc Long Quân, P. 10, Quận 11, TP. HCM",4.5,Trứng hấp( Chawanmushi),12000
Bún Bò Hương Thanh - Lạc Long Quân,"212 Lạc Long Quân, P. 10, Quận 11, TP. HCM",4.5,UDON XÁ XÍU,79000
Bún Bò Hương Thanh - Lạc Long Quân,"212 Lạc Long Quân, P. 10, Quận 11, TP. HCM",4.5,UDON TRỘN HEO CAY,75000
Bún Bò Hương Thanh - Lạc Long Quân,"212 Lạc Long Quân, P. 10, Quận 11, TP. HCM",4.5,UDON TRỘN MENTAI,63000
Bún Bò Hương Thanh - Lạc Long Quân,"212 Lạc Long Quân, P. 10, Quận 11, TP. HCM",4.5,UDON BÒ TRỨNG,79000
Bún Bò Hương Thanh - Lạc Long Quân,"212 Lạc Long Quân, P. 10, Quận 11, TP. HCM",4.5,UDON BÒ,34500
Bún Bò Hương Thanh - Lạc Long Quân,"212 Lạc Long Quân, P. 10, Quận 11, TP. HCM",4.5,Udon Tomyum,85000
Bún Bò Hương Thanh - Lạc Long Quân,"212 Lạc Long Quân, P. 10, Quận 11, TP. HCM",4.5,UDON THỊT HEO CAY,68000
Bún Bò Hương Thanh - Lạc Long Quân,"212 Lạc Long Quân, P. 10, Quận 11, TP. HCM",4.5,UDON XÀO BÒ,87000
Bún Bò Hương Thanh - Lạc Long Quân,"212 Lạc Long Quân, P. 10, Quận 11, TP. HCM",4.5,Combo Udon bò Trứng,180000
Bún Bò Hương Thanh - Lạc Long Quân,"212 Lạc Long Quân, P. 10, Quận 11, TP. HCM",4.5,Combo Cơm bò trứng onsen(kèm trà sữa+ sữa chua),130000
Bún Bò Hương Thanh - Lạc Long Quân,"212 Lạc Long Quân, P. 10, Quận 11, TP. HCM",4.5,RAMEN TRỨNG - XÁ XÍU,85000
Bún Bò Hương Thanh - Lạc Long Quân,"212 Lạc Long Quân, P. 10, Quận 11, TP. HCM",4.5,RAMEN XÁ XÍU,75000
"Cá Viên Chiên Sumi - Mì Cay Samyang, Ăn Vặt - Tôn Đản","148/12/25 Tôn Đản, P. 8, Quận 4, TP. HCM",4.5,Trứng hấp( Chawanmushi),12000
"Cá Viên Chiên Sumi - Mì Cay Samyang, Ăn Vặt - Tôn Đản","148/12/25 Tôn Đản, P. 8, Quận 4, TP. HCM",4.5,UDON XÁ XÍU,79000
"Cá Viên Chiên Sumi - Mì Cay Samyang, Ăn Vặt - Tôn Đản","148/12/25 Tôn Đản, P. 8, Quận 4, TP. HCM",4.5,UDON TRỘN HEO CAY,75000
"Cá Viên Chiên Sumi - Mì Cay Samyang, Ăn Vặt - Tôn Đản","148/12/25 Tôn Đản, P. 8, Quận 4, TP. HCM",4.5,UDON TRỘN MENTAI,63000
"Cá Viên Chiên Sumi - Mì Cay Samyang, Ăn Vặt - Tôn Đản","148/12/25 Tôn Đản, P. 8, Quận 4, TP. HCM",4.5,UDON BÒ TRỨNG,79000
"Cá Viên Chiên Sumi - Mì Cay Samyang, Ăn Vặt - Tôn Đản","148/12/25 Tôn Đản, P. 8, Quận 4, TP. HCM",4.5,UDON BÒ,34500
"Cá Viên Chiên Sumi - Mì Cay Samyang, Ăn Vặt - Tôn Đản","148/12/25 Tôn Đản, P. 8, Quận 4, TP. HCM",4.5,Udon Tomyum,85000
"Cá Viên Chiên Sumi - Mì Cay Samyang, Ăn Vặt - Tôn Đản","148/12/25 Tôn Đản, P. 8, Quận 4, TP. HCM",4.5,UDON THỊT HEO CAY,68000
"Cá Viên Chiên Sumi - Mì Cay Samyang, Ăn Vặt - Tôn Đản","148/12/25 Tôn Đản, P. 8, Quận 4, TP. HCM",4.5,UDON XÀO BÒ,87000
"Cá Viên Chiên Sumi - Mì Cay Samyang, Ăn Vặt - Tôn Đản","148/12/25 Tôn Đản, P. 8, Quận 4, TP. HCM",4.5,Combo Udon bò Trứng,180000
"Cá Viên Chiên Sumi - Mì Cay Samyang, Ăn Vặt - Tôn Đản","148/12/25 Tôn Đản, P. 8, Quận 4, TP. HCM",4.5,Combo Cơm bò trứng onsen(kèm trà sữa+ sữa chua),130000
"Cá Viên Chiên Sumi - Mì Cay Samyang, Ăn Vặt - Tôn Đản","148/12/25 Tôn Đản, P. 8, Quận 4, TP. HCM",4.5,RAMEN TRỨNG - XÁ XÍU,85000
"Cá Viên Chiên Sumi - Mì Cay Samyang, Ăn Vặt - Tôn Đản","148/12/25 Tôn Đản, P. 8, Quận 4, TP. HCM",4.5,RAMEN XÁ XÍU,75000
DODO PIZZA - Trần Hưng Đạo ,"147A Trần Hưng Đạo, P. Cầu Ông Lãnh, Quận 1, TP. HCM",4.5,Trứng hấp( Chawanmushi),12000
DODO PIZZA - Trần Hưng Đạo ,"147A Trần Hưng Đạo, P. Cầu Ông Lãnh, Quận 1, TP. HCM",4.5,UDON XÁ XÍU,79000
DODO PIZZA - Trần Hưng Đạo ,"147A Trần Hưng Đạo, P. Cầu Ông Lãnh, Quận 1, TP. HCM",4.5,UDON TRỘN HEO CAY,75000
DODO PIZZA - Trần Hưng Đạo ,"147A Trần Hưng Đạo, P. Cầu Ông Lãnh, Quận 1, TP. HCM",4.5,UDON TRỘN MENTAI,63000
DODO PIZZA - Trần Hưng Đạo ,"147A Trần Hưng Đạo, P. Cầu Ông Lãnh, Quận 1, TP. HCM",4.5,UDON BÒ TRỨNG,79000
DODO PIZZA - Trần Hưng Đạo ,"147A Trần Hưng Đạo, P. Cầu Ông Lãnh, Quận 1, TP. HCM",4.5,UDON BÒ,34500
DODO PIZZA - Trần Hưng Đạo ,"147A Trần Hưng Đạo, P. Cầu Ông Lãnh, Quận 1, TP. HCM",4.5,Udon Tomyum,85000
DODO PIZZA - Trần Hưng Đạo ,"147A Trần Hưng Đạo, P. Cầu Ông Lãnh, Quận 1, TP. HCM",4.5,UDON THỊT HEO CAY,68000
DODO PIZZA - Trần Hưng Đạo ,"147A Trần Hưng Đạo, P. Cầu Ông Lãnh, Quận 1, TP. HCM",4.5,UDON XÀO BÒ,87000
DODO PIZZA - Trần Hưng Đạo ,"147A Trần Hưng Đạo, P. Cầu Ông Lãnh, Quận 1, TP. HCM",4.5,Combo Udon bò Trứng,180000
DODO PIZZA - Trần Hưng Đạo ,"147A Trần Hưng Đạo, P. Cầu Ông Lãnh, Quận 1, TP. HCM",4.5,Combo Cơm bò trứng onsen(kèm trà sữa+ sữa chua),130000
DODO PIZZA - Trần Hưng Đạo ,"147A Trần Hưng Đạo, P. Cầu Ông Lãnh, Quận 1, TP. HCM",4.5,RAMEN TRỨNG - XÁ XÍU,85000
DODO PIZZA - Trần Hưng Đạo ,"147A Trần Hưng Đạo, P. Cầu Ông Lãnh, Quận 1, TP. HCM",4.5,RAMEN XÁ XÍU,75000
"Benno Bento - Mì Ý, Bò Mỹ, Cơm Bò Hầm - Phan Văn Hân","256 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",4.5,Trứng hấp( Chawanmushi),12000
"Benno Bento - Mì Ý, Bò Mỹ, Cơm Bò Hầm - Phan Văn Hân","256 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",4.5,UDON XÁ XÍU,79000
"Benno Bento - Mì Ý, Bò Mỹ, Cơm Bò Hầm - Phan Văn Hân","256 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",4.5,UDON TRỘN HEO CAY,75000
"Benno Bento - Mì Ý, Bò Mỹ, Cơm Bò Hầm - Phan Văn Hân","256 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",4.5,UDON TRỘN MENTAI,63000
"Benno Bento - Mì Ý, Bò Mỹ, Cơm Bò Hầm - Phan Văn Hân","256 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",4.5,UDON BÒ TRỨNG,79000
"Benno Bento - Mì Ý, Bò Mỹ, Cơm Bò Hầm - Phan Văn Hân","256 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",4.5,UDON BÒ,34500
"Benno Bento - Mì Ý, Bò Mỹ, Cơm Bò Hầm - Phan Văn Hân","256 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",4.5,Udon Tomyum,85000
"Benno Bento - Mì Ý, Bò Mỹ, Cơm Bò Hầm - Phan Văn Hân","256 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",4.5,UDON THỊT HEO CAY,68000
"Benno Bento - Mì Ý, Bò Mỹ, Cơm Bò Hầm - Phan Văn Hân","256 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",4.5,UDON XÀO BÒ,87000
"Benno Bento - Mì Ý, Bò Mỹ, Cơm Bò Hầm - Phan Văn Hân","256 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",4.5,Combo Udon bò Trứng,180000
"Benno Bento - Mì Ý, Bò Mỹ, Cơm Bò Hầm - Phan Văn Hân","256 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",4.5,Combo Cơm bò trứng onsen(kèm trà sữa+ sữa chua),130000
"Benno Bento - Mì Ý, Bò Mỹ, Cơm Bò Hầm - Phan Văn Hân","256 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",4.5,RAMEN TRỨNG - XÁ XÍU,85000
"Benno Bento - Mì Ý, Bò Mỹ, Cơm Bò Hầm - Phan Văn Hân","256 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",4.5,RAMEN XÁ XÍU,75000
Bún Đậu Đi - Phan Văn Hân,"177 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",4.5,Trứng hấp( Chawanmushi),12000
Bún Đậu Đi - Phan Văn Hân,"177 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",4.5,UDON XÁ XÍU,79000
Bún Đậu Đi - Phan Văn Hân,"177 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",4.5,UDON TRỘN HEO CAY,75000
Bún Đậu Đi - Phan Văn Hân,"177 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",4.5,UDON TRỘN MENTAI,63000
Bún Đậu Đi - Phan Văn Hân,"177 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",4.5,UDON BÒ TRỨNG,79000
Bún Đậu Đi - Phan Văn Hân,"177 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",4.5,UDON BÒ,34500
Bún Đậu Đi - Phan Văn Hân,"177 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",4.5,Udon Tomyum,85000
Bún Đậu Đi - Phan Văn Hân,"177 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",4.5,UDON THỊT HEO CAY,68000
Bún Đậu Đi - Phan Văn Hân,"177 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",4.5,UDON XÀO BÒ,87000
Bún Đậu Đi - Phan Văn Hân,"177 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",4.5,Combo Udon bò Trứng,180000
Bún Đậu Đi - Phan Văn Hân,"177 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",4.5,Combo Cơm bò trứng onsen(kèm trà sữa+ sữa chua),130000
Bún Đậu Đi - Phan Văn Hân,"177 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",4.5,RAMEN TRỨNG - XÁ XÍU,85000
Bún Đậu Đi - Phan Văn Hân,"177 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",4.5,RAMEN XÁ XÍU,75000
Cơm Gà Đông Nguyên - Hà Huy Tập,"53 Hà Huy Tập, P. Tân Phong, Quận 7, TP. HCM",4.5,Trứng hấp( Chawanmushi),12000
Cơm Gà Đông Nguyên - Hà Huy Tập,"53 Hà Huy Tập, P. Tân Phong, Quận 7, TP. HCM",4.5,UDON XÁ XÍU,79000
Cơm Gà Đông Nguyên - Hà Huy Tập,"53 Hà Huy Tập, P. Tân Phong, Quận 7, TP. HCM",4.5,UDON TRỘN HEO CAY,75000
Cơm Gà Đông Nguyên - Hà Huy Tập,"53 Hà Huy Tập, P. Tân Phong, Quận 7, TP. HCM",4.5,UDON TRỘN MENTAI,63000
Cơm Gà Đông Nguyên - Hà Huy Tập,"53 Hà Huy Tập, P. Tân Phong, Quận 7, TP. HCM",4.5,UDON BÒ TRỨNG,79000
Cơm Gà Đông Nguyên - Hà Huy Tập,"53 Hà Huy Tập, P. Tân Phong, Quận 7, TP. HCM",4.5,UDON BÒ,34500
Cơm Gà Đông Nguyên - Hà Huy Tập,"53 Hà Huy Tập, P. Tân Phong, Quận 7, TP. HCM",4.5,Udon Tomyum,85000
Cơm Gà Đông Nguyên - Hà Huy Tập,"53 Hà Huy Tập, P. Tân Phong, Quận 7, TP. HCM",4.5,UDON THỊT HEO CAY,68000
Cơm Gà Đông Nguyên - Hà Huy Tập,"53 Hà Huy Tập, P. Tân Phong, Quận 7, TP. HCM",4.5,UDON XÀO BÒ,87000
Cơm Gà Đông Nguyên - Hà Huy Tập,"53 Hà Huy Tập, P. Tân Phong, Quận 7, TP. HCM",4.5,Combo Udon bò Trứng,180000
Cơm Gà Đông Nguyên - Hà Huy Tập,"53 Hà Huy Tập, P. Tân Phong, Quận 7, TP. HCM",4.5,Combo Cơm bò trứng onsen(kèm trà sữa+ sữa chua),130000
Cơm Gà Đông Nguyên - Hà Huy Tập,"53 Hà Huy Tập, P. Tân Phong, Quận 7, TP. HCM",4.5,RAMEN TRỨNG - XÁ XÍU,85000
Cơm Gà Đông Nguyên - Hà Huy Tập,"53 Hà Huy Tập, P. Tân Phong, Quận 7, TP. HCM",4.5,RAMEN XÁ XÍU,75000
Phở Nhà - 156 Nguyễn Xí,"156 Nguyễn Xí, P. 26, Bình Thạnh, TP. HCM",4.5,Trứng hấp( Chawanmushi),12000
Phở Nhà - 156 Nguyễn Xí,"156 Nguyễn Xí, P. 26, Bình Thạnh, TP. HCM",4.5,UDON XÁ XÍU,79000
Phở Nhà - 156 Nguyễn Xí,"156 Nguyễn Xí, P. 26, Bình Thạnh, TP. HCM",4.5,UDON TRỘN HEO CAY,75000
Phở Nhà - 156 Nguyễn Xí,"156 Nguyễn Xí, P. 26, Bình Thạnh, TP. HCM",4.5,UDON TRỘN MENTAI,63000
Phở Nhà - 156 Nguyễn Xí,"156 Nguyễn Xí, P. 26, Bình Thạnh, TP. HCM",4.5,UDON BÒ TRỨNG,79000
Phở Nhà - 156 Nguyễn Xí,"156 Nguyễn Xí, P. 26, Bình Thạnh, TP. HCM",4.5,UDON BÒ,34500
Phở Nhà - 156 Nguyễn Xí,"156 Nguyễn Xí, P. 26, Bình Thạnh, TP. HCM",4.5,Udon Tomyum,85000
Phở Nhà - 156 Nguyễn Xí,"156 Nguyễn Xí, P. 26, Bình Thạnh, TP. HCM",4.5,UDON THỊT HEO CAY,68000
Phở Nhà - 156 Nguyễn Xí,"156 Nguyễn Xí, P. 26, Bình Thạnh, TP. HCM",4.5,UDON XÀO BÒ,87000
Phở Nhà - 156 Nguyễn Xí,"156 Nguyễn Xí, P. 26, Bình Thạnh, TP. HCM",4.5,Combo Udon bò Trứng,180000
Phở Nhà - 156 Nguyễn Xí,"156 Nguyễn Xí, P. 26, Bình Thạnh, TP. HCM",4.5,Combo Cơm bò trứng onsen(kèm trà sữa+ sữa chua),130000
Phở Nhà - 156 Nguyễn Xí,"156 Nguyễn Xí, P. 26, Bình Thạnh, TP. HCM",4.5,RAMEN TRỨNG - XÁ XÍU,85000
Phở Nhà - 156 Nguyễn Xí,"156 Nguyễn Xí, P. 26, Bình Thạnh, TP. HCM",4.5,RAMEN XÁ XÍU,75000
Sơn Nga Phở Gà - Nguyễn Đình Chiểu,"48 Nguyễn Đình Chiểu, P. Đa Kao, Quận 1, TP. HCM",4.5,Trứng hấp( Chawanmushi),12000
Sơn Nga Phở Gà - Nguyễn Đình Chiểu,"48 Nguyễn Đình Chiểu, P. Đa Kao, Quận 1, TP. HCM",4.5,UDON XÁ XÍU,79000
Sơn Nga Phở Gà - Nguyễn Đình Chiểu,"48 Nguyễn Đình Chiểu, P. Đa Kao, Quận 1, TP. HCM",4.5,UDON TRỘN HEO CAY,75000
Sơn Nga Phở Gà - Nguyễn Đình Chiểu,"48 Nguyễn Đình Chiểu, P. Đa Kao, Quận 1, TP. HCM",4.5,UDON TRỘN MENTAI,63000
Sơn Nga Phở Gà - Nguyễn Đình Chiểu,"48 Nguyễn Đình Chiểu, P. Đa Kao, Quận 1, TP. HCM",4.5,UDON BÒ TRỨNG,79000
Sơn Nga Phở Gà - Nguyễn Đình Chiểu,"48 Nguyễn Đình Chiểu, P. Đa Kao, Quận 1, TP. HCM",4.5,UDON BÒ,34500
Sơn Nga Phở Gà - Nguyễn Đình Chiểu,"48 Nguyễn Đình Chiểu, P. Đa Kao, Quận 1, TP. HCM",4.5,Udon Tomyum,85000
Sơn Nga Phở Gà - Nguyễn Đình Chiểu,"48 Nguyễn Đình Chiểu, P. Đa Kao, Quận 1, TP. HCM",4.5,UDON THỊT HEO CAY,68000
Sơn Nga Phở Gà - Nguyễn Đình Chiểu,"48 Nguyễn Đình Chiểu, P. Đa Kao, Quận 1, TP. HCM",4.5,UDON XÀO BÒ,87000
Sơn Nga Phở Gà - Nguyễn Đình Chiểu,"48 Nguyễn Đình Chiểu, P. Đa Kao, Quận 1, TP. HCM",4.5,Combo Udon bò Trứng,180000
Sơn Nga Phở Gà - Nguyễn Đình Chiểu,"48 Nguyễn Đình Chiểu, P. Đa Kao, Quận 1, TP. HCM",4.5,Combo Cơm bò trứng onsen(kèm trà sữa+ sữa chua),130000
Sơn Nga Phở Gà - Nguyễn Đình Chiểu,"48 Nguyễn Đình Chiểu, P. Đa Kao, Quận 1, TP. HCM",4.5,RAMEN TRỨNG - XÁ XÍU,85000
Sơn Nga Phở Gà - Nguyễn Đình Chiểu,"48 Nguyễn Đình Chiểu, P. Đa Kao, Quận 1, TP. HCM",4.5,RAMEN XÁ XÍU,75000
Há Cảo Phụng Tỷ - Há Cảo & Xíu Mại - Bình Trị Đông,"363/21/14 Bình Trị Đông, P. Bình Trị Đông A, Bình Tân, TP. HCM",4.5,Trứng hấp( Chawanmushi),12000
Há Cảo Phụng Tỷ - Há Cảo & Xíu Mại - Bình Trị Đông,"363/21/14 Bình Trị Đông, P. Bình Trị Đông A, Bình Tân, TP. HCM",4.5,UDON XÁ XÍU,79000
Há Cảo Phụng Tỷ - Há Cảo & Xíu Mại - Bình Trị Đông,"363/21/14 Bình Trị Đông, P. Bình Trị Đông A, Bình Tân, TP. HCM",4.5,UDON TRỘN HEO CAY,75000
Há Cảo Phụng Tỷ - Há Cảo & Xíu Mại - Bình Trị Đông,"363/21/14 Bình Trị Đông, P. Bình Trị Đông A, Bình Tân, TP. HCM",4.5,UDON TRỘN MENTAI,63000
Há Cảo Phụng Tỷ - Há Cảo & Xíu Mại - Bình Trị Đông,"363/21/14 Bình Trị Đông, P. Bình Trị Đông A, Bình Tân, TP. HCM",4.5,UDON BÒ TRỨNG,79000
Há Cảo Phụng Tỷ - Há Cảo & Xíu Mại - Bình Trị Đông,"363/21/14 Bình Trị Đông, P. Bình Trị Đông A, Bình Tân, TP. HCM",4.5,UDON BÒ,34500
Há Cảo Phụng Tỷ - Há Cảo & Xíu Mại - Bình Trị Đông,"363/21/14 Bình Trị Đông, P. Bình Trị Đông A, Bình Tân, TP. HCM",4.5,Udon Tomyum,85000
Há Cảo Phụng Tỷ - Há Cảo & Xíu Mại - Bình Trị Đông,"363/21/14 Bình Trị Đông, P. Bình Trị Đông A, Bình Tân, TP. HCM",4.5,UDON THỊT HEO CAY,68000
Há Cảo Phụng Tỷ - Há Cảo & Xíu Mại - Bình Trị Đông,"363/21/14 Bình Trị Đông, P. Bình Trị Đông A, Bình Tân, TP. HCM",4.5,UDON XÀO BÒ,87000
Há Cảo Phụng Tỷ - Há Cảo & Xíu Mại - Bình Trị Đông,"363/21/14 Bình Trị Đông, P. Bình Trị Đông A, Bình Tân, TP. HCM",4.5,Combo Udon bò Trứng,180000
Há Cảo Phụng Tỷ - Há Cảo & Xíu Mại - Bình Trị Đông,"363/21/14 Bình Trị Đông, P. Bình Trị Đông A, Bình Tân, TP. HCM",4.5,Combo Cơm bò trứng onsen(kèm trà sữa+ sữa chua),130000
Há Cảo Phụng Tỷ - Há Cảo & Xíu Mại - Bình Trị Đông,"363/21/14 Bình Trị Đông, P. Bình Trị Đông A, Bình Tân, TP. HCM",4.5,RAMEN TRỨNG - XÁ XÍU,85000
Há Cảo Phụng Tỷ - Há Cảo & Xíu Mại - Bình Trị Đông,"363/21/14 Bình Trị Đông, P. Bình Trị Đông A, Bình Tân, TP. HCM",4.5,RAMEN XÁ XÍU,75000
"Minh Thư 8 - Cơm Gà Xối Mỡ, Cơm Trắng Các Món & Nước Ép - Hoàng Diệu 2","218 Hoàng Diệu 2, P. Linh Chiểu, Thành Phố Thủ Đức, TP. HCM",4.5,Trứng hấp( Chawanmushi),12000
"Minh Thư 8 - Cơm Gà Xối Mỡ, Cơm Trắng Các Món & Nước Ép - Hoàng Diệu 2","218 Hoàng Diệu 2, P. Linh Chiểu, Thành Phố Thủ Đức, TP. HCM",4.5,UDON XÁ XÍU,79000
"Minh Thư 8 - Cơm Gà Xối Mỡ, Cơm Trắng Các Món & Nước Ép - Hoàng Diệu 2","218 Hoàng Diệu 2, P. Linh Chiểu, Thành Phố Thủ Đức, TP. HCM",4.5,UDON TRỘN HEO CAY,75000
"Minh Thư 8 - Cơm Gà Xối Mỡ, Cơm Trắng Các Món & Nước Ép - Hoàng Diệu 2","218 Hoàng Diệu 2, P. Linh Chiểu, Thành Phố Thủ Đức, TP. HCM",4.5,UDON TRỘN MENTAI,63000
"Minh Thư 8 - Cơm Gà Xối Mỡ, Cơm Trắng Các Món & Nước Ép - Hoàng Diệu 2","218 Hoàng Diệu 2, P. Linh Chiểu, Thành Phố Thủ Đức, TP. HCM",4.5,UDON BÒ TRỨNG,79000
"Minh Thư 8 - Cơm Gà Xối Mỡ, Cơm Trắng Các Món & Nước Ép - Hoàng Diệu 2","218 Hoàng Diệu 2, P. Linh Chiểu, Thành Phố Thủ Đức, TP. HCM",4.5,UDON BÒ,34500
"Minh Thư 8 - Cơm Gà Xối Mỡ, Cơm Trắng Các Món & Nước Ép - Hoàng Diệu 2","218 Hoàng Diệu 2, P. Linh Chiểu, Thành Phố Thủ Đức, TP. HCM",4.5,Udon Tomyum,85000
